is_promoted,predicted_is_promoted,predicted_probability,gender,age_group
0,0,0.4565121793543338,m,Under 30
0,0,0.25433867448726655,m,40-49
0,0,0.2134820284537731,m,30-39
0,0,0.41539233871648573,m,30-39
0,0,0.26846550047968004,m,30-39
0,0,0.4916364048134305,f,30-39
0,0,0.2942993409514874,m,Under 30
1,1,0.7667932114005229,m,30-39
0,0,0.4496568829505523,f,30-39
0,1,0.6250723629927126,m,40-49
0,1,0.6809876261528301,m,Under 30
0,0,0.3996106654211308,m,40-49
0,0,0.17922997652316988,f,30-39
0,0,0.48237062669028385,m,Under 30
0,0,0.1566065691845726,m,50+
0,0,0.12997903767565444,f,Under 30
0,1,0.6308831077635498,m,Under 30
0,0,0.3021232612383877,m,30-39
0,0,0.08692902959289235,f,Under 30
0,0,0.3567343444194715,f,30-39
0,0,0.45244491011556137,f,30-39
0,0,0.47862908045495467,f,30-39
0,0,0.33550266153963004,m,30-39
0,0,0.25609023230934247,m,40-49
0,0,0.40211390001889263,f,30-39
0,0,0.39021998415861936,m,30-39
0,0,0.43001982633718316,m,40-49
0,0,0.3121020320823586,m,30-39
0,0,0.24090933671170284,m,30-39
0,1,0.8093892949440488,m,30-39
0,1,0.602809716067238,m,30-39
0,1,0.5675422702340992,m,Under 30
0,0,0.1387747435268588,m,Under 30
0,0,0.12902455964021875,m,30-39
0,1,0.6842968434414586,f,40-49
1,1,0.5490894798844769,f,30-39
0,0,0.1659271865461253,m,40-49
0,0,0.35900893284007773,f,30-39
0,0,0.2110705802051979,f,30-39
0,0,0.38683535968256966,m,30-39
0,0,0.28528289577452903,m,40-49
0,1,0.823635018657272,m,30-39
0,0,0.3614407936757177,m,30-39
0,0,0.26137792169674956,m,Under 30
0,1,0.615562085759322,f,30-39
0,0,0.3543647859623611,f,30-39
0,0,0.15011268402936906,f,30-39
0,0,0.21724189243889763,f,40-49
0,0,0.29000009450769365,f,50+
0,0,0.09812781975388266,m,50+
0,0,0.4143043491032475,m,Under 30
0,0,0.3918416413625516,m,30-39
1,0,0.1820359148856294,m,Under 30
0,0,0.052347910621984364,m,Under 30
0,1,0.5478051235293968,f,50+
0,0,0.4190537874865911,m,30-39
0,0,0.2901982730057437,f,30-39
0,0,0.4573219194895996,m,Under 30
0,0,0.13103635353371032,m,30-39
0,1,0.5961001694821232,f,Under 30
0,0,0.3182671181106733,m,30-39
0,0,0.1630041618908404,m,40-49
0,0,0.07625688868292196,m,30-39
1,1,0.8844814475610715,m,30-39
0,0,0.07418223876325053,m,30-39
0,0,0.164719775735868,m,Under 30
0,0,0.33014742813466624,f,Under 30
0,0,0.46460726720359524,f,40-49
0,0,0.21159320974742593,m,40-49
0,0,0.4936851884322425,f,30-39
0,0,0.1348725940880111,m,30-39
0,0,0.05078663591037298,m,30-39
0,0,0.43195893481076914,f,30-39
0,0,0.31387643145921146,f,30-39
0,0,0.24963945442721894,m,30-39
0,0,0.2922336108067931,m,Under 30
0,0,0.2847948005846291,m,30-39
1,1,0.8089984422065685,m,30-39
0,0,0.3353398434830209,m,30-39
0,0,0.3323157982829303,f,30-39
0,1,0.5129495930424903,f,Under 30
0,0,0.47237667014088935,m,Under 30
1,1,0.6523635956143292,m,30-39
0,0,0.11574800989593408,m,40-49
0,0,0.286110770824048,m,30-39
0,1,0.8150661432349323,m,30-39
0,0,0.2888779675770601,m,Under 30
0,0,0.31897952289346243,f,Under 30
0,0,0.4922651617693302,f,30-39
0,0,0.23555464155698153,m,Under 30
0,0,0.17300680430505508,m,40-49
0,1,0.5436733671366677,f,30-39
0,0,0.3347809797159999,m,30-39
0,0,0.10222347784105805,f,Under 30
1,0,0.11335442358839898,m,30-39
0,0,0.03867341585449809,m,Under 30
0,0,0.1957699063689596,m,40-49
0,0,0.28275228663111324,f,30-39
1,1,0.660032258425206,m,30-39
0,0,0.061382143210913606,f,30-39
0,0,0.2429876159767865,m,Under 30
0,0,0.11522876498188897,m,30-39
0,0,0.37466205814065817,m,50+
0,0,0.4556660604989767,f,Under 30
0,0,0.13853982418175215,m,40-49
1,0,0.4519906361259753,f,30-39
1,0,0.16769357430377596,f,30-39
0,0,0.4472382370331173,f,30-39
0,0,0.3289809978804518,m,30-39
0,0,0.45227005692876204,m,50+
1,1,0.7812747678571538,f,Under 30
0,0,0.40105867823137537,m,40-49
0,0,0.15933335403506943,m,30-39
0,0,0.17568011316731946,m,40-49
1,1,0.7502393480556466,m,40-49
0,0,0.3228893443932589,m,Under 30
0,1,0.6715819711004682,f,30-39
0,0,0.31218238933798664,m,30-39
0,0,0.243523334867364,f,30-39
0,0,0.20946324067715766,m,40-49
0,1,0.5487151109343456,m,Under 30
0,0,0.19217566747672274,f,30-39
0,0,0.16181409473510597,m,Under 30
0,0,0.45448396170308464,m,30-39
0,0,0.22328821366895382,m,Under 30
0,0,0.2662522939005854,m,Under 30
0,0,0.057725745373071714,m,Under 30
1,1,0.8638030238935975,f,30-39
0,1,0.5293684712918754,f,Under 30
0,1,0.6518591568772134,m,Under 30
0,0,0.45412448638913055,m,Under 30
0,0,0.21101562870009358,f,Under 30
0,1,0.6286646993153134,m,30-39
0,1,0.6030949057412407,f,40-49
0,1,0.7238777178238088,m,30-39
0,0,0.3394537367780517,m,30-39
0,0,0.46965577505116424,m,40-49
0,0,0.4813115190006343,m,40-49
0,0,0.26592659700690624,m,Under 30
1,1,0.9339591847532775,m,Under 30
0,0,0.14702769992691947,m,50+
0,0,0.38848028540069857,m,30-39
0,1,0.5344447734028834,f,50+
0,0,0.2408201645781502,m,30-39
0,0,0.12546896125310147,m,30-39
0,0,0.168483768229865,m,Under 30
0,0,0.4536525147772241,m,30-39
0,0,0.1009928605704231,f,50+
0,1,0.6221980748572833,m,Under 30
0,0,0.21892199639129525,m,Under 30
0,0,0.34406080383217463,f,30-39
1,1,0.5027653019783013,f,40-49
0,1,0.6939427975714183,m,Under 30
0,0,0.385931069972031,m,40-49
0,1,0.5139081518433971,m,30-39
0,0,0.09487218807611442,f,40-49
0,0,0.34479033733560976,m,30-39
0,0,0.48474544625628846,m,30-39
0,1,0.7583895036251265,m,30-39
0,1,0.6145483964528975,m,Under 30
0,1,0.784684305646125,f,30-39
0,0,0.44957472074060445,f,Under 30
0,1,0.6283627859551243,m,40-49
0,0,0.3031197529046046,m,30-39
0,0,0.34962026266683743,f,30-39
0,0,0.3497178250857482,f,50+
1,1,0.5408524039683402,m,30-39
0,0,0.19476088450159953,m,Under 30
0,0,0.45458093303048536,m,Under 30
0,1,0.5041493147999726,f,Under 30
0,0,0.2991446429800756,m,Under 30
0,0,0.3555028509289011,m,30-39
0,0,0.4871923773523537,f,40-49
0,0,0.26951279518489474,m,40-49
0,0,0.16189776479247925,m,30-39
0,1,0.5152379133862411,m,Under 30
0,0,0.24615260300757424,m,30-39
0,1,0.8348847294710815,m,30-39
0,0,0.4258633511018119,f,30-39
0,1,0.7070875207217538,m,30-39
0,0,0.36547116009865055,m,30-39
0,0,0.48362102706138616,m,40-49
0,0,0.26464653762947377,m,Under 30
0,0,0.4866046478758586,m,40-49
1,1,0.708086299831938,m,30-39
0,0,0.45811867160348474,m,40-49
0,0,0.4876341655514277,f,40-49
0,0,0.2535783773457664,m,Under 30
0,0,0.20931450868016144,f,40-49
0,1,0.5089933789518463,m,50+
0,0,0.11191660300786344,m,40-49
0,0,0.3950287517542508,m,40-49
0,0,0.3477854496538638,m,Under 30
0,1,0.7108965441050072,f,40-49
0,0,0.4401549436977357,m,30-39
0,0,0.2445828618261519,m,50+
0,0,0.07923795844796169,m,30-39
0,0,0.16577923524219904,m,Under 30
0,0,0.3073705337130556,m,40-49
0,0,0.1143830902835145,f,30-39
0,1,0.5988841705885857,m,30-39
0,0,0.3909149009829845,m,30-39
0,0,0.20606324172236676,f,40-49
0,1,0.6031147719445257,f,40-49
0,1,0.5865759622647639,m,Under 30
0,0,0.32452000550505866,m,30-39
0,0,0.30718500462521,m,30-39
0,0,0.391648210104068,m,30-39
0,1,0.6553790871541109,m,30-39
0,1,0.5270441656170058,m,50+
0,0,0.12518476813136617,m,30-39
0,0,0.1693689759236867,m,Under 30
1,0,0.19994925948952733,m,30-39
0,0,0.12886167675375337,f,40-49
0,1,0.7297081268231492,f,40-49
0,0,0.2628944351584162,m,Under 30
0,0,0.3964400586351603,f,30-39
0,0,0.15788721858560642,m,30-39
0,0,0.1499284189593956,m,30-39
0,0,0.43246798902084077,m,30-39
0,0,0.11450314969321085,m,40-49
0,1,0.5128130614729867,m,40-49
0,0,0.18511666912613373,f,Under 30
0,0,0.2282944340239574,m,30-39
0,0,0.40572740467063145,m,30-39
0,1,0.5041352264692528,m,30-39
0,0,0.35645041921756754,m,30-39
0,0,0.25061632443436765,f,30-39
1,0,0.4286813912288769,m,30-39
0,1,0.5948145137874224,m,Under 30
0,1,0.5291612467470362,m,Under 30
0,0,0.13475379991117323,m,30-39
0,1,0.5877359754894388,m,Under 30
0,0,0.4704283338391669,m,40-49
0,0,0.13101803149950159,f,Under 30
1,1,0.7029696422265921,f,30-39
0,0,0.3849116497595379,f,Under 30
0,1,0.5410774024811892,f,30-39
0,0,0.4446735633017016,f,Under 30
0,0,0.1107196537839703,m,30-39
0,0,0.016388679530576704,m,40-49
0,0,0.363652918949009,f,30-39
0,0,0.11120206057462668,m,50+
0,1,0.5807289989618277,m,30-39
0,0,0.25104914686400254,m,Under 30
0,0,0.16500106313915316,m,30-39
1,1,0.5750531606514155,m,Under 30
0,1,0.5023483166323329,m,Under 30
0,0,0.12747433715346682,m,30-39
0,0,0.0968504074813302,m,40-49
0,0,0.23318042475752396,m,50+
0,0,0.20533395909516913,m,Under 30
0,0,0.37965502727569406,f,30-39
0,0,0.2949717109303959,f,30-39
0,0,0.2948628458554039,m,40-49
0,0,0.25081324127837723,m,30-39
0,0,0.32564077428678245,f,50+
1,1,0.6504413986599299,m,Under 30
0,0,0.3490877870065294,m,30-39
0,0,0.3174327977819527,f,50+
0,0,0.44148867970806155,m,30-39
0,0,0.34632863053938007,f,30-39
0,0,0.3644490458929832,f,30-39
0,0,0.0985523972758377,m,30-39
1,1,0.9072767919969187,m,Under 30
0,0,0.29589296778389806,m,Under 30
1,1,0.9897879085771109,f,40-49
0,0,0.23369304251918896,f,50+
0,0,0.21313444233676987,m,40-49
0,0,0.40877178798917935,m,40-49
0,0,0.29483969758157497,m,30-39
0,1,0.5110242691019061,m,40-49
0,1,0.6250691388513822,m,30-39
0,0,0.12801956450777918,m,30-39
0,1,0.5327499126891763,f,30-39
0,0,0.29751061233295545,m,Under 30
0,0,0.3426609805511329,m,40-49
0,0,0.19852505766249923,m,30-39
0,0,0.2919141996212593,m,30-39
0,1,0.7602218703332868,m,30-39
0,0,0.22862807339548602,f,30-39
0,1,0.8192926002290514,m,Under 30
0,0,0.32030952198930346,m,30-39
0,1,0.7345060265319153,m,Under 30
0,0,0.29270272337091885,m,Under 30
0,0,0.37398928843967555,m,30-39
0,0,0.4560694684873208,m,Under 30
0,0,0.39687512688481114,f,40-49
1,1,0.7299157668914972,m,Under 30
0,0,0.1873052390746043,m,30-39
0,0,0.15854093957126195,m,Under 30
0,1,0.612589860849617,f,30-39
0,0,0.44272995365230344,f,30-39
0,0,0.2639697545418627,m,Under 30
0,0,0.16468808563220624,m,40-49
0,0,0.17569245215761306,f,30-39
0,0,0.4199247801885016,m,Under 30
0,0,0.39825229560314085,m,30-39
0,0,0.2864239229065236,m,Under 30
0,0,0.23814990417461823,f,30-39
0,0,0.39741670129091256,m,30-39
0,0,0.31147225250721794,m,30-39
0,0,0.44089274310372395,m,Under 30
0,0,0.31207993432855313,m,30-39
0,1,0.5402381902782284,f,30-39
0,0,0.26318339358448356,m,40-49
0,1,0.558628146016008,m,30-39
0,0,0.1329322089175726,m,40-49
0,0,0.4461454134576588,f,50+
0,1,0.5364783861388567,f,30-39
0,0,0.13759451796183006,f,30-39
0,0,0.42076013346494157,f,Under 30
0,0,0.12014693553616114,m,30-39
0,1,0.5258762355374832,m,Under 30
0,0,0.19528655259423816,m,30-39
0,1,0.617068304509233,f,30-39
0,0,0.3739634056905596,m,30-39
0,1,0.5842974883387303,m,Under 30
0,0,0.27415900386129793,m,50+
0,0,0.35955033298558664,m,40-49
0,0,0.2997438763464568,m,50+
0,0,0.17283797417582406,m,Under 30
0,0,0.34562740612424037,m,40-49
0,0,0.11286715982542048,m,30-39
0,1,0.5714159634587873,f,30-39
0,0,0.20238036507244245,m,30-39
0,0,0.3270443312235916,m,30-39
1,0,0.17455828307243515,m,40-49
0,1,0.6258685652733074,f,30-39
0,1,0.7529994853110931,m,30-39
0,0,0.25832530230810835,m,50+
0,0,0.4154271346652386,f,Under 30
0,0,0.23302578832393175,f,30-39
0,0,0.1139917926704807,m,30-39
0,0,0.4582555402955398,f,30-39
0,0,0.4097377943227169,m,30-39
0,0,0.4163988552823686,f,Under 30
0,0,0.27773771853794105,f,30-39
0,0,0.23323728186787612,m,30-39
0,0,0.2526338789952502,m,40-49
0,0,0.2793127507711784,f,30-39
0,0,0.18699912186599274,m,Under 30
0,0,0.15542815776732954,m,30-39
0,0,0.4782979785341723,m,30-39
0,0,0.45831189253728616,m,40-49
0,1,0.5099326897097488,m,30-39
1,0,0.4795411534149347,m,40-49
0,0,0.3966808405431224,f,40-49
0,0,0.26854342358550604,f,50+
0,0,0.43238032044808167,f,Under 30
0,0,0.28753981882718926,f,30-39
0,0,0.48642610239769873,m,Under 30
0,0,0.47790106943850397,m,30-39
0,0,0.244796373465277,f,30-39
0,0,0.485606436310445,m,30-39
0,1,0.711462722307234,m,Under 30
0,1,0.5407769993810249,m,Under 30
1,0,0.34699076558399583,f,Under 30
0,0,0.13206539508657666,m,40-49
0,1,0.5050781913699345,m,30-39
0,1,0.6472314096522498,f,30-39
0,0,0.23281349778878244,m,40-49
0,1,0.5642898751629922,f,40-49
0,0,0.37366316655752974,m,50+
0,0,0.33312572851055344,m,50+
0,1,0.518019899809501,f,30-39
0,1,0.8168275338641731,f,Under 30
0,1,0.6917484186952269,m,Under 30
0,1,0.6840653379960886,f,30-39
0,0,0.10064168479785497,m,Under 30
0,0,0.3317700137987665,m,30-39
0,1,0.6333494634694691,f,30-39
0,0,0.3555028509289011,m,30-39
0,0,0.1193000696467536,m,Under 30
0,1,0.654868239497547,m,Under 30
0,0,0.10045145718984062,m,Under 30
0,0,0.16730854157690636,m,50+
0,0,0.4928771843891001,m,30-39
0,0,0.32035116824969473,f,40-49
0,0,0.09310388162316854,m,Under 30
0,0,0.40020751168760865,m,30-39
0,0,0.16141552213286436,m,50+
0,0,0.42917068032651917,m,30-39
0,0,0.37193684137588773,f,30-39
1,1,0.9927407976020814,m,Under 30
0,1,0.7395494573452065,m,Under 30
0,0,0.3438939047101876,m,Under 30
0,0,0.16353795464565693,m,Under 30
0,1,0.7429326759967742,m,30-39
0,1,0.6743581282528004,m,Under 30
1,1,0.8651791775688652,f,30-39
0,0,0.3895609317478147,m,Under 30
0,1,0.5911473546252645,m,30-39
0,0,0.48180347675186824,m,Under 30
0,1,0.5007933676318899,m,Under 30
0,0,0.12833706981878895,m,30-39
0,0,0.4172422198790086,m,30-39
0,0,0.2087826061194814,m,30-39
0,0,0.36932321047819133,f,40-49
0,1,0.7119553893055041,f,30-39
1,1,0.5636902467300839,m,40-49
0,1,0.7726352856204413,m,30-39
0,1,0.70168516150175,m,Under 30
0,0,0.2362409592975307,m,Under 30
0,0,0.04082662818945319,m,30-39
0,0,0.41783034999907515,m,40-49
0,0,0.47998773613161544,m,30-39
0,0,0.19700913143902898,f,Under 30
0,0,0.3050608503957771,f,50+
0,0,0.4528830740442417,m,30-39
0,0,0.42428760607369403,f,Under 30
0,0,0.3883752556852229,m,Under 30
0,0,0.13171431486996607,m,30-39
0,0,0.3885302725671835,m,30-39
0,0,0.39340280225721924,f,30-39
0,1,0.5066576340715031,m,30-39
0,0,0.2993966947123338,m,30-39
0,0,0.2889678424145858,m,30-39
0,0,0.36740446271458704,m,30-39
0,0,0.33648952113427966,m,50+
0,0,0.4959539040618052,m,30-39
0,0,0.32244272148565,f,40-49
0,0,0.22148930364810607,m,30-39
0,0,0.14532709637532162,m,30-39
0,0,0.3084329409860048,m,30-39
0,0,0.35198994257557015,f,30-39
0,0,0.4682448538731365,m,Under 30
0,1,0.6880196683012085,m,30-39
0,1,0.6265993125862589,m,40-49
0,1,0.534019386225066,m,30-39
0,1,0.665592558331855,m,Under 30
0,0,0.24041895313565412,m,30-39
0,0,0.42278800010845297,f,40-49
0,0,0.45329647798563677,m,30-39
0,1,0.6106970305819052,m,30-39
1,1,0.9964735441424621,m,40-49
1,1,0.8628442774645387,f,Under 30
0,0,0.293277769248121,m,30-39
0,0,0.15308490121232546,m,30-39
0,0,0.4427939392755513,m,Under 30
0,0,0.12037145219414255,f,30-39
0,0,0.28464074987991694,m,30-39
0,1,0.5331421406371522,m,Under 30
0,0,0.4209431330668526,m,Under 30
0,1,0.5738736989295046,f,40-49
0,1,0.6180702551630157,f,40-49
0,0,0.3505457432358065,m,30-39
0,0,0.21329369870123593,m,Under 30
0,1,0.7614669713863506,f,Under 30
0,0,0.049951841083279325,m,30-39
0,0,0.18146575414715857,m,40-49
1,1,0.8612637252399818,m,Under 30
0,0,0.47238663145582827,m,Under 30
0,0,0.3201626622974304,m,Under 30
0,0,0.3912975339819733,m,Under 30
0,0,0.11934251161410868,f,30-39
0,0,0.40304299192763937,m,30-39
1,0,0.2866275240836999,f,40-49
0,0,0.14973282295021828,f,30-39
0,1,0.5205444343430298,m,Under 30
0,0,0.16635102109381245,f,Under 30
0,0,0.42438483469034655,f,Under 30
0,0,0.23153583293684504,m,30-39
0,0,0.3745681313459305,f,Under 30
0,1,0.5696089758316008,m,40-49
0,0,0.17159309127442227,m,40-49
1,1,0.9778661661150077,f,30-39
0,1,0.9530187161937673,f,30-39
0,0,0.4196859310620642,m,Under 30
0,0,0.14607693021251675,f,30-39
0,0,0.20178919195854167,m,Under 30
0,0,0.43051079806655324,m,Under 30
0,0,0.4062899991949127,m,30-39
0,0,0.20802860137850218,m,30-39
0,1,0.5484810752642854,m,Under 30
0,0,0.41149658903258907,m,Under 30
0,0,0.378468209284071,f,50+
0,0,0.2051605076472968,m,30-39
0,0,0.25381958789805026,m,30-39
0,1,0.7280488333899818,m,Under 30
0,0,0.10864768524345254,f,Under 30
1,0,0.358074620639401,m,Under 30
0,1,0.5477004431632511,f,40-49
0,0,0.256173018294727,f,30-39
0,0,0.2146915149171589,m,30-39
0,1,0.5872228707632529,f,30-39
0,0,0.3986351080246405,m,30-39
0,0,0.2670069422549857,m,30-39
0,0,0.07755044736414474,m,40-49
1,0,0.2797844449285656,f,30-39
0,0,0.3028492912263335,m,40-49
0,0,0.19267471562546257,m,40-49
0,0,0.3101129882195081,f,Under 30
0,1,0.5187917474303956,m,Under 30
0,0,0.4052557039455894,m,30-39
0,0,0.1334627210783943,m,30-39
0,0,0.19136677816864844,f,30-39
0,0,0.2995738829453689,f,30-39
0,0,0.19656972970324205,f,40-49
0,1,0.5194032087976431,f,40-49
0,0,0.4115745065401944,m,Under 30
0,0,0.13543329234477,m,Under 30
0,0,0.45894821562272636,m,30-39
0,0,0.04051429358276069,m,30-39
0,0,0.2905742471426531,m,30-39
0,1,0.699635074800701,f,30-39
0,0,0.1454158813061376,f,30-39
0,0,0.4717044454881711,m,30-39
1,0,0.19066530140464877,m,30-39
0,0,0.20134673617387067,f,40-49
0,1,0.5163033202408057,m,30-39
0,1,0.6825438132308002,f,30-39
0,0,0.43540206817805893,m,30-39
0,1,0.7689441816070935,m,Under 30
0,0,0.0618158242187241,m,50+
0,0,0.10437494955594713,m,30-39
0,1,0.8185176702462487,m,Under 30
0,0,0.2864821140971531,m,Under 30
0,0,0.2556561946936146,m,30-39
0,1,0.5112848130742023,m,50+
0,1,0.6194944480107201,m,Under 30
0,0,0.22467292918557366,f,50+
0,0,0.3535980747025107,m,40-49
1,1,0.6598580905576079,m,30-39
0,0,0.2623939483478986,m,40-49
0,0,0.45806079445394504,f,30-39
0,0,0.06827375717748202,m,30-39
1,1,0.9223593029714342,m,30-39
0,0,0.270638939150119,m,Under 30
0,0,0.4461183359565431,f,30-39
0,0,0.2688172888455408,m,Under 30
0,0,0.4391552694435347,f,30-39
0,1,0.6563595239022728,m,30-39
1,1,0.7956256097761338,f,30-39
0,1,0.9093103676843769,m,30-39
0,0,0.1771306452157956,f,30-39
0,0,0.03844322172356332,f,30-39
0,0,0.4753666472061048,f,40-49
0,1,0.5960773817362482,m,Under 30
0,0,0.36721748676097216,f,30-39
1,0,0.3550947207709578,m,30-39
0,0,0.4443231617379604,f,30-39
0,1,0.5470636766786986,m,30-39
1,0,0.4953727511867984,m,30-39
0,1,0.6419751454148168,m,30-39
0,1,0.8872620557800907,m,30-39
0,0,0.10065420260704637,m,30-39
0,1,0.5494553729441051,m,40-49
0,1,0.5203350381590761,f,Under 30
0,0,0.4859222257885917,m,30-39
0,0,0.3991726152909827,f,30-39
0,1,0.5122670084184928,m,Under 30
0,0,0.26336830488648105,m,30-39
0,0,0.10252010981890156,m,40-49
0,0,0.45665111280492215,f,50+
0,0,0.14458915463811584,m,40-49
0,1,0.5296975998029586,f,50+
0,1,0.5204360248325804,m,40-49
0,0,0.24831612880218312,f,30-39
0,0,0.39136513070649875,f,30-39
0,1,0.6211032871002801,m,30-39
0,1,0.5241457564749263,m,30-39
0,0,0.30160308613610276,m,Under 30
0,0,0.07122624103228285,m,30-39
0,0,0.46767152675431634,f,Under 30
0,1,0.5735496809771328,f,30-39
0,0,0.40451099060975676,f,30-39
0,0,0.14416362521817216,m,50+
0,1,0.6783449898087549,m,30-39
0,0,0.20581178976374254,m,30-39
1,0,0.49191170010424057,f,30-39
0,0,0.2552342714361781,f,Under 30
0,1,0.732399992664646,m,30-39
1,1,0.9482038963046207,m,30-39
0,0,0.3259231177349093,f,30-39
0,0,0.40419019605361495,f,30-39
0,1,0.7129469829340557,f,30-39
1,0,0.10530524266817498,m,30-39
0,0,0.3710420611727512,m,30-39
0,0,0.19391275310760195,m,30-39
0,0,0.2401708061820041,m,30-39
0,0,0.14629500637437937,m,40-49
0,0,0.18424135664243013,m,Under 30
0,0,0.19000769472019094,m,30-39
0,0,0.20069101256695504,m,30-39
0,0,0.3416859768624328,f,30-39
0,0,0.3563066411880585,m,30-39
0,0,0.32028181075771844,m,30-39
0,1,0.5964176262847614,m,40-49
0,0,0.41730454854508503,f,Under 30
0,0,0.48668836935156606,m,30-39
0,0,0.15382490713792668,m,30-39
0,0,0.38247306640205964,f,30-39
0,0,0.3604393907501423,f,30-39
0,0,0.49049883807026384,m,30-39
0,0,0.4927423108432519,m,30-39
0,0,0.3754237767288374,m,30-39
0,1,0.5957965298109906,m,50+
1,0,0.2670749560749587,m,30-39
0,0,0.1266834254052199,f,30-39
0,0,0.1888852162661397,m,50+
0,0,0.23251714989113195,f,Under 30
0,0,0.38782141923500896,f,30-39
0,0,0.4542551792762914,m,40-49
0,1,0.7949597488903134,f,30-39
0,0,0.08401204462272807,m,30-39
0,0,0.06570539511063603,m,40-49
0,0,0.342343699313607,m,Under 30
0,0,0.19696043814088568,m,30-39
0,0,0.12753547210629185,m,Under 30
0,1,0.7252247497805243,m,40-49
0,0,0.14455836965079022,m,30-39
0,1,0.6660889807663869,m,30-39
0,0,0.31573673609847697,m,30-39
0,0,0.44384302798953384,m,30-39
0,1,0.6022595222155543,f,30-39
0,1,0.5310817434668361,m,40-49
0,1,0.5030473256459131,m,Under 30
0,1,0.5138698852481512,f,40-49
0,0,0.474455318068351,f,Under 30
0,1,0.5113336191647577,f,30-39
0,0,0.1714977685787881,m,30-39
0,0,0.42466733047806043,m,40-49
0,0,0.49226029428641965,f,Under 30
0,0,0.48051333783187733,m,Under 30
0,0,0.2983649018652225,m,Under 30
1,1,0.5468854869121779,m,40-49
0,0,0.3436365250859577,m,Under 30
0,0,0.4236733432573678,f,30-39
0,1,0.561468500004229,f,30-39
0,1,0.6947677765746734,m,30-39
0,0,0.23536304931233107,m,30-39
0,0,0.2521397689075194,m,30-39
0,0,0.14681044841793706,m,30-39
0,1,0.5378752110217766,m,Under 30
0,0,0.26052778603093585,m,30-39
0,1,0.7481927204756539,f,30-39
1,1,0.8926544946709335,m,30-39
0,0,0.23086078843279326,m,30-39
0,0,0.489779850985969,m,30-39
0,0,0.20683266015571813,m,40-49
0,1,0.6655356251764907,m,30-39
0,1,0.5485693383462125,f,30-39
0,0,0.04102830935791062,m,40-49
0,0,0.38670449835733983,m,30-39
0,0,0.05344697334718549,m,30-39
0,0,0.14655027158801281,f,40-49
0,0,0.4794222785212658,f,30-39
0,0,0.11138594495789526,m,40-49
0,0,0.43855576433849847,m,Under 30
0,0,0.48114564764349055,m,Under 30
0,0,0.15138730917386806,m,40-49
0,0,0.46900362532677764,m,30-39
0,0,0.17852220574155278,m,30-39
0,1,0.7602677193346605,f,30-39
0,0,0.09756079594313248,m,Under 30
1,1,0.5111032815515104,m,30-39
0,0,0.4006271396273286,m,40-49
0,0,0.38025946979086384,m,30-39
1,0,0.21187879528520262,m,50+
0,0,0.20206829149456668,m,30-39
0,0,0.3909536443371952,m,30-39
0,0,0.4834523890979348,f,Under 30
0,0,0.3811820552872207,f,30-39
0,1,0.5489951794481082,m,30-39
0,0,0.33166480082647926,f,40-49
0,1,0.5678176284127269,f,Under 30
0,0,0.11147755276580364,m,30-39
0,0,0.3087017730174481,f,30-39
0,0,0.32477090601406255,m,Under 30
0,0,0.3357641842853188,f,40-49
0,1,0.5738802552456869,f,Under 30
0,1,0.700070287252773,m,30-39
0,1,0.5601128170665713,f,30-39
0,0,0.30611802007203076,m,50+
0,0,0.09312298490170111,f,30-39
